season,week,is_playoff_week,espn_team_id,team_name,opponent_espn_team_id,opponent_team_name,team_score,opponent_score,outcome
2015,10,False,8,Abdullah Oblangada ,6,Team Flatcheese,63.0,93.0,L
2015,11,False,8,Abdullah Oblangada ,1,The  Commish,79.0,82.0,L
2015,12,False,8,Abdullah Oblangada ,2,In Your Face,72.0,62.0,W
2015,13,False,8,Abdullah Oblangada ,3,Hyde Yo Kids Hyde Yo Wife,61.0,115.0,L
2015,14,True,8,Abdullah Oblangada ,7,3rd Down For What,56.0,59.0,L
2015,15,True,8,Abdullah Oblangada ,5,Team Beats by Ray,82.0,94.0,L
2015,16,True,8,Abdullah Oblangada ,9,New Yawk Bklyn's Best,93.0,87.0,W
2015,1,False,9,New Yawk Bklyn's Best,12,Cntrl Alt Delete,118.0,62.0,W
2015,2,False,9,New Yawk Bklyn's Best,7,3rd Down For What,55.0,79.0,L
2015,3,False,9,New Yawk Bklyn's Best,11,Baltimore Hail Marys,86.0,66.0,W
2015,4,False,9,New Yawk Bklyn's Best,8,Abdullah Oblangada ,96.0,83.0,W
2015,5,False,9,New Yawk Bklyn's Best,10,Team Riley,81.0,111.0,L
2015,6,False,9,New Yawk Bklyn's Best,3,Hyde Yo Kids Hyde Yo Wife,92.0,121.0,L
2015,7,False,9,New Yawk Bklyn's Best,4,Straight out of Gronkton!,73.0,83.0,L
2015,8,False,9,New Yawk Bklyn's Best,5,Team Beats by Ray,60.0,74.0,L
2015,9,False,9,New Yawk Bklyn's Best,6,Team Flatcheese,69.0,91.0,L
2015,10,False,9,New Yawk Bklyn's Best,1,The  Commish,85.0,89.0,L
2015,11,False,9,New Yawk Bklyn's Best,2,In Your Face,46.0,77.0,L
2015,12,False,9,New Yawk Bklyn's Best,3,Hyde Yo Kids Hyde Yo Wife,93.0,63.0,W
2015,13,False,9,New Yawk Bklyn's Best,4,Straight out of Gronkton!,72.0,91.0,L
2015,14,True,9,New Yawk Bklyn's Best,5,Team Beats by Ray,61.0,99.0,L
2015,15,True,9,New Yawk Bklyn's Best,2,In Your Face,59.0,94.0,L
2015,16,True,9,New Yawk Bklyn's Best,8,Abdullah Oblangada ,87.0,93.0,L
2015,1,False,10,Team Riley,11,Baltimore Hail Marys,76.0,93.0,L
2015,2,False,10,Team Riley,8,Abdullah Oblangada ,71.0,52.0,W
2015,3,False,10,Team Riley,7,3rd Down For What,67.0,95.0,L
2015,4,False,10,Team Riley,12,Cntrl Alt Delete,83.0,59.0,W
2015,5,False,10,Team Riley,9,New Yawk Bklyn's Best,111.0,81.0,W
2015,6,False,10,Team Riley,4,Straight out of Gronkton!,95.0,84.0,W
2015,7,False,10,Team Riley,5,Team Beats by Ray,130.0,110.0,W
2015,8,False,10,Team Riley,6,Team Flatcheese,59.0,92.0,L
2015,9,False,10,Team Riley,1,The  Commish,47.0,112.0,L
2015,10,False,10,Team Riley,2,In Your Face,73.0,66.0,W
2015,11,False,10,Team Riley,3,Hyde Yo Kids Hyde Yo Wife,90.0,85.0,W
2015,12,False,10,Team Riley,4,Straight out of Gronkton!,66.0,82.0,L
2015,13,False,10,Team Riley,5,Team Beats by Ray,96.0,98.0,L
2015,14,True,10,Team Riley,12,Cntrl Alt Delete,77.0,94.0,L
2015,15,True,10,Team Riley,6,Team Flatcheese,115.0,88.0,W
2015,16,True,10,Team Riley,6,Team Flatcheese,81.0,49.0,W
2015,1,False,11,Baltimore Hail Marys,10,Team Riley,93.0,76.0,W
2015,2,False,11,Baltimore Hail Marys,12,Cntrl Alt Delete,75.0,99.0,L
2015,3,False,11,Baltimore Hail Marys,9,New Yawk Bklyn's Best,66.0,86.0,L
2015,4,False,11,Baltimore Hail Marys,7,3rd Down For What,91.0,76.0,W
2015,5,False,11,Baltimore Hail Marys,8,Abdullah Oblangada ,86.0,90.0,L
2015,6,False,11,Baltimore Hail Marys,5,Team Beats by Ray,74.0,66.0,W
2015,7,False,11,Baltimore Hail Marys,6,Team Flatcheese,75.0,106.0,L
2015,8,False,11,Baltimore Hail Marys,1,The  Commish,114.0,100.0,W
2015,9,False,11,Baltimore Hail Marys,2,In Your Face,87.0,85.0,W
2015,10,False,11,Baltimore Hail Marys,3,Hyde Yo Kids Hyde Yo Wife,64.0,86.0,L
2015,11,False,11,Baltimore Hail Marys,4,Straight out of Gronkton!,96.0,71.0,W
2015,12,False,11,Baltimore Hail Marys,5,Team Beats by Ray,80.0,87.0,L
2015,13,False,11,Baltimore Hail Marys,6,Team Flatcheese,58.0,134.0,L
2015,14,True,11,Baltimore Hail Marys,2,In Your Face,97.0,78.0,W
2015,15,True,11,Baltimore Hail Marys,7,3rd Down For What,81.0,85.0,L
2015,16,True,11,Baltimore Hail Marys,2,In Your Face,64.0,73.0,L
2015,1,False,12,Cntrl Alt Delete,9,New Yawk Bklyn's Best,62.0,118.0,L
2015,2,False,12,Cntrl Alt Delete,11,Baltimore Hail Marys,99.0,75.0,W
2015,3,False,12,Cntrl Alt Delete,8,Abdullah Oblangada ,146.0,90.0,W
2015,4,False,12,Cntrl Alt Delete,10,Team Riley,59.0,83.0,L
2015,5,False,12,Cntrl Alt Delete,7,3rd Down For What,102.0,81.0,W
2015,6,False,12,Cntrl Alt Delete,6,Team Flatcheese,70.0,56.0,W
2015,7,False,12,Cntrl Alt Delete,1,The  Commish,98.0,72.0,W
2015,8,False,12,Cntrl Alt Delete,2,In Your Face,67.0,47.0,W
2015,9,False,12,Cntrl Alt Delete,3,Hyde Yo Kids Hyde Yo Wife,107.0,116.0,L
2015,10,False,12,Cntrl Alt Delete,4,Straight out of Gronkton!,61.0,120.0,L
2015,11,False,12,Cntrl Alt Delete,5,Team Beats by Ray,84.0,74.0,W
2015,12,False,12,Cntrl Alt Delete,6,Team Flatcheese,70.0,77.0,L
2015,13,False,12,Cntrl Alt Delete,1,The  Commish,74.0,99.0,L
2015,14,True,12,Cntrl Alt Delete,10,Team Riley,94.0,77.0,W
2015,15,True,12,Cntrl Alt Delete,3,Hyde Yo Kids Hyde Yo Wife,104.0,121.0,L
2015,16,True,12,Cntrl Alt Delete,1,The  Commish,115.0,84.0,W
