season,overall_pick,round,pick_in_round,espn_team_id,team_name,player_id,player_name,is_keeper,bid_amount
2015,87,8,3,4,Straight out of Gronkton!,16794,Bishop Sankey,False,0
2015,88,8,4,2,In Your Face,4512,Anquan Boldin,False,0
2015,89,8,5,5,Team Beats by Ray,9761,Delanie Walker,False,0
2015,90,8,6,8,Abdullah Oblangada ,2576336,Ameer Abdullah,False,0
2015,91,8,7,11,Baltimore Hail Marys,16795,Austin Seferian-Jenkins,False,0
2015,92,8,8,3,Hyde Yo Kids Hyde Yo Wife,11238,Darren McFadden,False,0
2015,93,8,9,1,The  Commish,16944,Devonta Freeman,False,0
2015,94,8,10,12,Cntrl Alt Delete,15996,Zac Stacy,False,0
2015,95,8,11,9,New Yawk Bklyn's Best,5209,Tony Romo,False,0
2015,96,8,12,6,Team Flatcheese,13204,Ryan Mathews,False,0
2015,97,9,1,6,Team Flatcheese,16793,Cody Latimer,False,0
2015,98,9,2,9,New Yawk Bklyn's Best,-16026,Seahawks D/ST,False,0
2015,99,9,3,12,Cntrl Alt Delete,16013,Joseph Randle,False,0
2015,100,9,4,1,The  Commish,13197,Sam Bradford,False,0
2015,101,9,5,3,Hyde Yo Kids Hyde Yo Wife,8442,Roddy White,False,0
2015,102,9,6,11,Baltimore Hail Marys,11247,Jonathan Stewart,False,0
2015,103,9,7,8,Abdullah Oblangada ,5529,Philip Rivers,False,0
2015,104,9,8,5,Team Beats by Ray,11788,Danny Woodhead,False,0
2015,105,9,9,2,In Your Face,14909,Kendall Wright,False,0
2015,106,9,10,4,Straight out of Gronkton!,13994,Cam Newton,False,0
2015,107,9,11,10,Team Riley,8475,Vincent Jackson,False,0
2015,108,9,12,7,3rd Down For What,11276,Eddie Royal,False,0
2015,109,10,1,7,3rd Down For What,14017,Shane Vereen,False,0
2015,110,10,2,10,Team Riley,14885,Doug Martin,False,0
2015,111,10,3,4,Straight out of Gronkton!,15364,Jonas Gray,False,0
2015,112,10,4,2,In Your Face,2979477,Tevin Coleman,False,0
2015,113,10,5,5,Team Beats by Ray,2977609,Devin Funchess,False,0
2015,114,10,6,8,Abdullah Oblangada ,-16002,Bills D/ST,False,0
2015,115,10,7,11,Baltimore Hail Marys,14914,Brian Quick,False,0
2015,116,10,8,3,Hyde Yo Kids Hyde Yo Wife,-16007,Broncos D/ST,False,0
2015,117,10,9,1,The  Commish,11439,Pierre Garcon,False,0
2015,118,10,10,12,Cntrl Alt Delete,16725,Sammy Watkins,False,0
2015,119,10,11,9,New Yawk Bklyn's Best,13553,Victor Cruz,False,0
2015,120,10,12,6,Team Flatcheese,16782,Jerick McKinnon,False,0
2015,121,11,1,6,Team Flatcheese,15823,Montee Ball,False,0
2015,122,11,2,9,New Yawk Bklyn's Best,16749,Charles Sims,False,0
2015,123,11,3,12,Cntrl Alt Delete,14908,Michael Floyd,False,0
2015,124,11,4,1,The  Commish,-16033,Ravens D/ST,False,0
2015,125,11,5,3,Hyde Yo Kids Hyde Yo Wife,9684,Owen Daniels,False,0
2015,126,11,6,11,Baltimore Hail Marys,15788,Tyler Eifert,False,0
2015,127,11,7,8,Abdullah Oblangada ,14204,Julius Thomas,False,0
2015,128,11,8,5,Team Beats by Ray,2969962,Duke Johnson Jr.,False,0
2015,129,11,9,2,In Your Face,9704,Stephen Gostkowski,False,0
2015,130,11,10,4,Straight out of Gronkton!,-16034,Texans D/ST,False,0
2015,131,11,11,10,Team Riley,14032,Torrey Smith,False,0
2015,132,11,12,7,3rd Down For What,14901,Dwayne Allen,False,0
2015,133,12,1,7,3rd Down For What,15072,Marvin Jones,False,0
2015,134,12,2,10,Team Riley,16950,Lorenzo Taliaferro,False,0
2015,135,12,3,4,Straight out of Gronkton!,11458,Stevie Johnson,False,0
2015,136,12,4,2,In Your Face,11252,Joe Flacco,False,0
2015,137,12,5,5,Team Beats by Ray,14221,Doug Baldwin,False,0
2015,138,12,6,8,Abdullah Oblangada ,2971433,Dorial Green-Beckham,False,0
2015,139,12,7,11,Baltimore Hail Marys,1097,Adam Vinatieri,False,0
2015,140,12,8,3,Hyde Yo Kids Hyde Yo Wife,9613,DeAngelo Williams,False,0
2015,141,12,9,1,The  Commish,9592,Vernon Davis,False,0
2015,142,12,10,12,Cntrl Alt Delete,-16022,Cardinals D/ST,False,0
2015,143,12,11,9,New Yawk Bklyn's Best,15683,Justin Tucker,False,0
2015,144,12,12,6,Team Flatcheese,2577134,Ty Montgomery,False,0
2015,145,13,1,6,Team Flatcheese,14877,Nick Foles,False,0
2015,146,13,2,9,New Yawk Bklyn's Best,12563,Michael Crabtree,False,0
2015,147,13,3,12,Cntrl Alt Delete,2972460,Breshad Perriman,False,0
2015,148,13,4,1,The  Commish,14322,Dan Bailey,False,0
2015,149,13,5,3,Hyde Yo Kids Hyde Yo Wife,14001,Colin Kaepernick,False,0
2015,150,13,6,11,Baltimore Hail Marys,-16017,Patriots D/ST,False,0
2015,151,13,7,8,Abdullah Oblangada ,2969939,Jameis Winston,False,0
2015,152,13,8,5,Team Beats by Ray,10636,Mason Crosby,False,0
2015,153,13,9,2,In Your Face,16016,Kenny Stills,False,0
2015,154,13,10,4,Straight out of Gronkton!,11923,Steven Hauschka,False,0
2015,155,13,11,10,Team Riley,-16004,Bengals D/ST,False,0
2015,156,13,12,7,3rd Down For What,16339,Brandon McManus,False,0
2015,157,14,1,7,3rd Down For What,-16020,Jets D/ST,False,0
2015,158,14,2,10,Team Riley,15873,Markus Wheaton,False,0
2015,159,14,3,4,Straight out of Gronkton!,8544,Darren Sproles,False,0
2015,160,14,4,2,In Your Face,15878,Terrance Williams,False,0
2015,161,14,5,5,Team Beats by Ray,2980105,Matt Jones,False,0
2015,162,14,6,8,Abdullah Oblangada ,2148,Sebastian Janikowski,False,0
2015,163,14,7,11,Baltimore Hail Marys,12483,Matthew Stafford,False,0
2015,164,14,8,3,Hyde Yo Kids Hyde Yo Wife,16976,Chandler Catanzaro,False,0
2015,165,14,9,1,The  Commish,14054,Kyle Rudolph,False,0
2015,166,14,10,12,Cntrl Alt Delete,16889,Andre Williams,False,0
2015,167,14,11,9,New Yawk Bklyn's Best,12569,Percy Harvin,False,0
2015,168,14,12,6,Team Flatcheese,11122,Matt Prater,False,0
2015,169,15,1,6,Team Flatcheese,-16014,Rams D/ST,False,0
2015,170,15,2,9,New Yawk Bklyn's Best,2578,Reggie Wayne,False,0
2015,171,15,3,12,Cntrl Alt Delete,17082,Cody Parkey,False,0
2015,172,15,4,1,The  Commish,16800,Davante Adams,False,0
2015,173,15,5,3,Hyde Yo Kids Hyde Yo Wife,16757,Derek Carr,False,0
2015,174,15,6,11,Baltimore Hail Marys,12601,Mike Wallace,False,0
2015,175,15,7,8,Abdullah Oblangada ,2577253,Javorius Allen,False,0
2015,176,15,8,5,Team Beats by Ray,-16015,Dolphins D/ST,False,0
2015,177,15,9,2,In Your Face,-16019,Giants D/ST,False,0
2015,178,15,10,4,Straight out of Gronkton!,2576395,Devin Smith,False,0
2015,179,15,11,10,Team Riley,14886,Lamar Miller,False,0
2015,180,15,12,7,3rd Down For What,2622,Steve Smith Sr.,False,0
